notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,paper_title,doi,pubmed_id,paper_authors,candidate_app_id,application_title,application_pi,application_institution,application_linked_to_dmca_targeted_repository_lineage,match_grade,match_score,match_reason,evidence_urls,uploader_attribution,manual_review_needed,repo_linked_doi,repo_linked_pmid,repo_linked_publication_title,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,evidence_class,evidence_components,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,offending_file_name,target_scope,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,evidence_file,repository_readme_urls,citation_metadata_urls,metadata_publication_links,package_metadata_sources,package_metadata_urls,wayback_readme_first_capture,wayback_readme_capture_count,wayback_readme_urls,wayback_readme_fetched_at_utc
2025-07-18-ukbiobank,2025-07-18,2025/07/2025-07-18-ukbiobank.md,https://github.com/Dragonriser/biobank-read,Dragonriser,biobank-read,http_451,lineage_dragonriser_biobank-read,unknown,,CVD_10035.csv,genotype; hospital_episode_statistics,,,2025-07-18,,,,,48405,Understanding disease subtypes from genotype information,Dr Shinichi Morishita,University of Tokyo,false,unresolved,10.5,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/Dragonriser/biobank-read/blob/5093ff460740e1a998439a4d7287de3904798dc7/CVD_10035.csv; https://github.com/Dragonriser/biobank-read,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,CVD_10035.csv,single_file,,,,,,,,0,evidence/lineages/lineage_dragonriser_biobank-read.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/ef9969deb64a10116cfc1e41367e3030a705958e/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/ccb2c928f9109c1755eae33e363677b44f994cae/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/e5d70de844bc5e333451258ca5490973e19c845e/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/ce60089c2f4b3ab5cd240fa94ebe674f7f85e478/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/7702fc9f1812659835e2a33c4f43c9361bb43c9b/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/SRT_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/e432cf16ba67d8082f91c9c85d8d8382ab5ec3aa/analysis/SRT_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,SRT_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/87ed42ddb44c9898464f9b34cf1e18a7c8e66ce9/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/759406ce600644124702c9c0cd9ad07436c883b2/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/396be75bcdd80dc96abf2b31bebe1637b8d3e4b4/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/b5fb01b290a451c56b531bc2b36f813db58513b2/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/e5d70de844bc5e333451258ca5490973e19c845e/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/03adbc850a023170b2836803eae843b6c72eaaa8/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/9f926f2a1ec482aa1fada2ecc8de476b50fc02f1/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/8f7562f0224e036901fe137d5851b5247d455e02/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/ab96228a871cf9b91cc49672ed57118deb094485/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,analysis/Tinnitus_phenotype.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/4825b9c483f2d11d7e8787cb6410d34fb6158d85/analysis/Tinnitus_phenotype.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Tinnitus_phenotype.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/bash/Isabelle_Finnish_variants.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/dc52c3ebf35d92025713f58b61dc11b33b1cd203/code/bash/Isabelle_Finnish_variants.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,Isabelle_Finnish_variants.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/MWE/MWE_AD.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/804a49e20903d8a6a7eafcb7472453c5ea2dcde8/code/MWE/MWE_AD.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,MWE_AD.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/MWE/MWE_regenie_burden_pheno.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/804a49e20903d8a6a7eafcb7472453c5ea2dcde8/code/MWE/MWE_regenie_burden_pheno.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,MWE_regenie_burden_pheno.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/102fe2fbfabeccc05aa3edcb2157bbe2e875ea6d/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/971ef3385e9079e87e78cc47558d9c8d4bf9f40a/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/4fc4f271f66081f2d1aac1a32dd0ed65ce1ca360/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/6aed9da8a818e76d3789403e4ee555187702fecc/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/f50e9be82c5beab0281766f29d41e0a9da0468d3/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
2025-08-25-ukbiobank,2025-08-25,2025/08/2025-08-25-ukbiobank.md,https://github.com/LingTuo/UKBB_GWAS_dev,LingTuo,UKBB_GWAS_dev,http_451,lineage_lingtuo_ukbb_gwas_dev,unknown,,code/python/python_learning.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-08-25,,,,,34201,Epigenomics-mediated blood pressure and QT GWAS,Professor Aravinda Chakravarti,NYU Grossman School of Medicine,false,unresolved,14.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank.md; https://github.com/LingTuo/UKBB_GWAS_dev/blob/2b4ffafb0186855535bcc972f681d6b63b82679a/code/python/python_learning.ipynb; https://github.com/LingTuo/UKBB_GWAS_dev,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,python_learning.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_lingtuo_ukbb_gwas_dev.md,,,,,,,,,
